1.000000000000000000e+01,5.000000000000000000e+00,6.462882096069868521e-01,5.855855855855855996e-01,0.000000000000000000e+00,2.564102564102564707e-02,9.876543209876544049e-02,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01,8.270676691729323959e-01,6.800000000000000488e-01,0.000000000000000000e+00,4.123711340206184794e-01,3.789473684210525883e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.500000000000000000e+01,8.444444444444445530e-01,6.956521739130434590e-01,0.000000000000000000e+00,5.539906103286384997e-01,5.539906103286384997e-01,0.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+01,8.644688644688645063e-01,7.159533073929961189e-01,0.000000000000000000e+00,7.479674796747967092e-01,6.431718061674008835e-01,5.464480874316939019e-02
1.000000000000000000e+01,2.500000000000000000e+01,8.654545454545454763e-01,7.286821705426356210e-01,2.298850574712643993e-02,7.428571428571428825e-01,8.076923076923077094e-01,1.162790697674418589e-02
1.000000000000000000e+01,3.000000000000000000e+01,8.560885608856089179e-01,7.286821705426356210e-01,0.000000000000000000e+00,7.630522088353413057e-01,7.729083665338645215e-01,3.314917127071823066e-02
1.000000000000000000e+01,3.500000000000000000e+01,8.602150537634408733e-01,7.335907335907335680e-01,2.325581395348837177e-02,8.062015503875968880e-01,8.062015503875968880e-01,0.000000000000000000e+00
1.000000000000000000e+01,4.000000000000000000e+01,8.561151079136690711e-01,7.376425855513307761e-01,2.312138728323699655e-02,8.199233716475095024e-01,8.030888030888030382e-01,3.296703296703296787e-02
1.000000000000000000e+01,4.500000000000000000e+01,8.692579505300354059e-01,7.300380228136882366e-01,1.156069364161849827e-02,8.518518518518518601e-01,8.634686346863468254e-01,1.123595505617977497e-02
1.000000000000000000e+01,5.000000000000000000e+01,8.612099644128113907e-01,7.452471482889734267e-01,2.222222222222222654e-02,8.808664259927797557e-01,8.507462686567165422e-01,2.272727272727272790e-02
1.000000000000000000e+01,5.500000000000000000e+01,8.802816901408451189e-01,7.500000000000000000e-01,1.104972375690607689e-02,8.880866425992779423e-01,8.634686346863468254e-01,3.428571428571428742e-02
1.000000000000000000e+01,6.000000000000000000e+01,8.732394366197183677e-01,7.368421052631578538e-01,5.649717514124293766e-02,8.676470588235293269e-01,8.840579710144927938e-01,3.389830508474576259e-02
1.000000000000000000e+01,6.500000000000000000e+01,8.750000000000001110e-01,7.443609022556391119e-01,2.298850574712643993e-02,8.857142857142856762e-01,8.464419475655431402e-01,3.370786516853932491e-02
1.000000000000000000e+01,7.000000000000000000e+01,8.551236749116607472e-01,7.368421052631578538e-01,4.469273743016759226e-02,8.695652173913043237e-01,8.928571428571427937e-01,1.104972375690607689e-02
1.000000000000000000e+01,7.500000000000000000e+01,8.780487804878048808e-01,7.462686567164178442e-01,1.142857142857143030e-02,8.936170212765957022e-01,8.695652173913043237e-01,2.285714285714286059e-02
1.000000000000000000e+01,8.000000000000000000e+01,8.771929824561403022e-01,7.368421052631578538e-01,2.298850574712643993e-02,8.633093525179856842e-01,9.039145907473309371e-01,1.142857142857143030e-02
1.000000000000000000e+01,8.500000000000000000e+01,8.692579505300354059e-01,7.490636704119849609e-01,1.129943502824858927e-02,9.007092198581559961e-01,8.880866425992779423e-01,1.142857142857143030e-02
1.000000000000000000e+01,9.000000000000000000e+01,8.811188811188810366e-01,7.490636704119849609e-01,2.285714285714286059e-02,9.090909090909090606e-01,9.084507042253521236e-01,1.117318435754189807e-02
1.000000000000000000e+01,9.500000000000000000e+01,8.652482269503546375e-01,7.573529411764704511e-01,1.149425287356321997e-02,8.920863309352518034e-01,9.103448275862068284e-01,3.409090909090908839e-02
1.000000000000000000e+01,1.000000000000000000e+02,8.671328671328671911e-01,7.462686567164178442e-01,2.259887005649717853e-02,9.160839160839161499e-01,8.800000000000000044e-01,0.000000000000000000e+00
2.000000000000000000e+01,5.000000000000000000e+00,7.764705882352942456e-01,7.078189300411522611e-01,0.000000000000000000e+00,1.104294478527607232e-01,2.564102564102564707e-02,0.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+01,8.664259927797833827e-01,6.932270916334661859e-01,0.000000000000000000e+00,3.351351351351351537e-01,2.696629213483145993e-01,0.000000000000000000e+00
2.000000000000000000e+01,1.500000000000000000e+01,8.695652173913043237e-01,7.137254901960784492e-01,1.162790697674418589e-02,5.539906103286384997e-01,5.402843601895734871e-01,0.000000000000000000e+00
2.000000000000000000e+01,2.000000000000000000e+01,8.817204301075268758e-01,7.258687258687257504e-01,0.000000000000000000e+00,6.431718061674008835e-01,6.608695652173913748e-01,0.000000000000000000e+00
2.000000000000000000e+01,2.500000000000000000e+01,8.633093525179856842e-01,7.348484848484849730e-01,0.000000000000000000e+00,7.058823529411764053e-01,7.428571428571428825e-01,0.000000000000000000e+00
2.000000000000000000e+01,3.000000000000000000e+01,8.794326241134752253e-01,7.547169811320755262e-01,2.272727272727272790e-02,7.325102880658436177e-01,8.062015503875968880e-01,0.000000000000000000e+00
2.000000000000000000e+01,3.500000000000000000e+01,8.811188811188810366e-01,7.328244274809160297e-01,5.376344086021504765e-02,8.108108108108108558e-01,8.212927756653992661e-01,0.000000000000000000e+00
2.000000000000000000e+01,4.000000000000000000e+01,8.692579505300354059e-01,7.415730337078650924e-01,3.314917127071823066e-02,8.288973384030416947e-01,8.062015503875968880e-01,1.156069364161849827e-02
2.000000000000000000e+01,4.500000000000000000e+01,8.692579505300354059e-01,7.388059701492536435e-01,4.371584699453551909e-02,8.507462686567165422e-01,8.244274809160305750e-01,1.190476190476190584e-02
2.000000000000000000e+01,5.000000000000000000e+01,8.771929824561403022e-01,7.629629629629629539e-01,3.260869565217391214e-02,8.377358490566036986e-01,8.654545454545454763e-01,1.169590643274853736e-02
2.000000000000000000e+01,5.500000000000000000e+01,8.671328671328671911e-01,7.407407407407408106e-01,4.232804232804233263e-02,8.880866425992779423e-01,8.377358490566036986e-01,0.000000000000000000e+00
2.000000000000000000e+01,6.000000000000000000e+01,8.661971830985915055e-01,7.490909090909090295e-01,1.129943502824858927e-02,8.759124087591241281e-01,8.768115942028985588e-01,1.117318435754189807e-02
2.000000000000000000e+01,6.500000000000000000e+01,8.788927335640137617e-01,7.388059701492536435e-01,2.234636871508379613e-02,8.759124087591241281e-01,8.808664259927797557e-01,0.000000000000000000e+00
2.000000000000000000e+01,7.000000000000000000e+01,8.750000000000001110e-01,7.434944237918216237e-01,3.296703296703296787e-02,8.800000000000000044e-01,8.808664259927797557e-01,1.169590643274853736e-02
2.000000000000000000e+01,7.500000000000000000e+01,8.710801393728222486e-01,7.509293680297398632e-01,3.314917127071823066e-02,8.848920863309353013e-01,8.857142857142856762e-01,1.117318435754189807e-02
2.000000000000000000e+01,8.000000000000000000e+01,8.710801393728222486e-01,7.407407407407408106e-01,2.285714285714286059e-02,8.920863309352518034e-01,9.039145907473309371e-01,0.000000000000000000e+00
2.000000000000000000e+01,8.500000000000000000e+01,8.927335640138408523e-01,7.380073800738007339e-01,2.185792349726775954e-02,9.039145907473309371e-01,8.759124087591241281e-01,1.156069364161849827e-02
2.000000000000000000e+01,9.000000000000000000e+01,8.865979381443299667e-01,7.426470588235295489e-01,3.333333333333333287e-02,8.960573476702508033e-01,8.727272727272727959e-01,0.000000000000000000e+00
2.000000000000000000e+01,9.500000000000000000e+01,8.750000000000001110e-01,7.500000000000000000e-01,3.333333333333333287e-02,9.192982456140350589e-01,9.122807017543859143e-01,0.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+02,8.758620689655172153e-01,7.352941176470588758e-01,1.092896174863387977e-02,8.896797153024910143e-01,9.116607773851590490e-01,1.162790697674418589e-02
3.000000000000000000e+01,5.000000000000000000e+00,8.475836431226767553e-01,8.015267175572519109e-01,0.000000000000000000e+00,1.290322580645161289e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+01,1.000000000000000000e+01,8.776978417266187993e-01,7.091633466135457420e-01,0.000000000000000000e+00,2.888888888888889173e-01,3.260869565217391353e-01,0.000000000000000000e+00
3.000000000000000000e+01,1.500000000000000000e+01,8.695652173913043237e-01,7.230769230769230616e-01,0.000000000000000000e+00,4.522613065326633319e-01,5.607476635514019314e-01,0.000000000000000000e+00
3.000000000000000000e+01,2.000000000000000000e+01,8.825622775800712194e-01,7.328244274809160297e-01,0.000000000000000000e+00,6.893617021276595702e-01,7.219917012448132665e-01,0.000000000000000000e+00
3.000000000000000000e+01,2.500000000000000000e+01,8.873239436619718701e-01,7.424242424242423199e-01,3.314917127071823066e-02,7.630522088353413057e-01,7.325102880658436177e-01,0.000000000000000000e+00
3.000000000000000000e+01,3.000000000000000000e+01,8.912280701754385914e-01,7.565543071161049404e-01,1.142857142857143030e-02,7.921568627450981115e-01,7.874015748031496509e-01,0.000000000000000000e+00
3.000000000000000000e+01,3.500000000000000000e+01,8.850174216027875129e-01,7.490636704119849609e-01,2.298850574712643993e-02,8.464419475655431402e-01,8.108108108108108558e-01,0.000000000000000000e+00
3.000000000000000000e+01,4.000000000000000000e+01,8.881118881118881259e-01,7.555555555555555358e-01,1.149425287356321997e-02,8.288973384030416947e-01,8.550185873605947728e-01,1.169590643274853736e-02
3.000000000000000000e+01,4.500000000000000000e+01,8.850174216027875129e-01,7.481481481481483398e-01,5.263157894736841119e-02,8.507462686567165422e-01,8.676470588235293269e-01,0.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,8.811188811188810366e-01,7.573529411764704511e-01,1.129943502824858927e-02,8.464419475655431402e-01,8.377358490566036986e-01,0.000000000000000000e+00
1.000000000000000000e+01,5.000000000000000000e+00,6.462882096069868521e-01,5.855855855855855996e-01,0.000000000000000000e+00,6.289308176100627534e-02,1.104294478527607232e-01,0.000000000000000000e+00
1.000000000000000000e+01,5.000000000000000000e+00,6.343612334801762564e-01,5.855855855855855996e-01,0.000000000000000000e+00,8.695652173913044625e-02,7.500000000000001110e-02,0.000000000000000000e+00
1.000000000000000000e+01,3.000000000000000000e+01,8.498168498168497953e-01,7.286821705426356210e-01,1.129943502824858927e-02,7.630522088353413057e-01,7.777777777777777901e-01,0.000000000000000000e+00
1.000000000000000000e+01,5.500000000000000000e+01,8.581560283687943436e-01,7.537313432835822669e-01,1.142857142857143030e-02,8.592592592592592782e-01,8.464419475655431402e-01,1.136363636363636395e-02
1.000000000000000000e+01,8.000000000000000000e+01,8.671328671328671911e-01,7.396226415094339091e-01,1.136363636363636395e-02,8.768115942028985588e-01,8.975265017667843903e-01,1.104972375690607689e-02
1.000000000000000000e+01,1.050000000000000000e+02,8.612099644128113907e-01,7.518796992481203700e-01,2.272727272727272790e-02,8.975265017667843903e-01,8.736462093862815692e-01,0.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+00,8.686131386861313253e-01,8.030303030303029832e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.821656050955413858e-02,0.000000000000000000e+00
4.000000000000000000e+01,3.000000000000000000e+01,8.873239436619718701e-01,7.471698113207547731e-01,2.259887005649717853e-02,7.826086956521739468e-01,7.777777777777777901e-01,0.000000000000000000e+00
4.000000000000000000e+01,5.500000000000000000e+01,8.850174216027875129e-01,7.472527472527472625e-01,2.173913043478260809e-02,8.507462686567165422e-01,8.634686346863468254e-01,0.000000000000000000e+00
4.000000000000000000e+01,8.000000000000000000e+01,8.805460750853243423e-01,7.608695652173913526e-01,3.278688524590164105e-02,8.960573476702508033e-01,8.840579710144927938e-01,0.000000000000000000e+00
4.000000000000000000e+01,1.050000000000000000e+02,8.835616438356164171e-01,7.472527472527472625e-01,3.296703296703296787e-02,8.800000000000000044e-01,9.078014184397162900e-01,1.162790697674418589e-02
7.000000000000000000e+01,5.000000000000000000e+00,8.865248226950354082e-01,8.208955223880597396e-01,0.000000000000000000e+00,1.290322580645161289e-02,1.290322580645161289e-02,0.000000000000000000e+00
7.000000000000000000e+01,3.000000000000000000e+01,8.912280701754385914e-01,7.518796992481203700e-01,1.075268817204301161e-02,7.826086956521739468e-01,8.062015503875968880e-01,0.000000000000000000e+00
7.000000000000000000e+01,5.500000000000000000e+01,8.858131487889273625e-01,7.500000000000000000e-01,3.296703296703296787e-02,8.550185873605947728e-01,8.550185873605947728e-01,0.000000000000000000e+00
7.000000000000000000e+01,8.000000000000000000e+01,8.904109589041095951e-01,7.563636363636363491e-01,2.197802197802197974e-02,8.960573476702508033e-01,8.800000000000000044e-01,0.000000000000000000e+00
7.000000000000000000e+01,1.050000000000000000e+02,8.797250859106530152e-01,7.426470588235295489e-01,3.278688524590164105e-02,8.960573476702508033e-01,8.967971530249110312e-01,0.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+00,8.967971530249110312e-01,8.339483394833947516e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.290322580645161289e-02,0.000000000000000000e+00
1.000000000000000000e+02,3.000000000000000000e+01,8.881118881118881259e-01,7.565543071161049404e-01,0.000000000000000000e+00,8.108108108108108558e-01,7.921568627450981115e-01,0.000000000000000000e+00
1.000000000000000000e+02,5.500000000000000000e+01,8.888888888888889506e-01,7.445255474452554534e-01,4.395604395604395948e-02,8.421052631578948011e-01,8.550185873605947728e-01,0.000000000000000000e+00
1.000000000000000000e+02,8.000000000000000000e+01,8.941979522184301254e-01,7.426470588235295489e-01,4.419889502762430755e-02,8.880866425992779423e-01,9.000000000000000222e-01,0.000000000000000000e+00
1.000000000000000000e+02,1.050000000000000000e+02,8.941979522184301254e-01,7.380073800738007339e-01,5.405405405405405705e-02,9.000000000000000222e-01,9.078014184397162900e-01,0.000000000000000000e+00
1.300000000000000000e+02,5.000000000000000000e+00,9.014084507042253724e-01,8.363636363636363091e-01,0.000000000000000000e+00,1.290322580645161289e-02,1.290322580645161289e-02,0.000000000000000000e+00
1.300000000000000000e+02,3.000000000000000000e+01,8.912280701754385914e-01,7.547169811320755262e-01,3.278688524590164105e-02,7.968750000000000000e-01,7.874015748031496509e-01,0.000000000000000000e+00
1.300000000000000000e+02,5.500000000000000000e+01,8.819444444444444198e-01,7.518248175182481452e-01,4.395604395604395948e-02,8.592592592592592782e-01,8.676470588235293269e-01,0.000000000000000000e+00
1.300000000000000000e+02,8.000000000000000000e+01,8.941979522184301254e-01,7.380073800738007339e-01,5.464480874316939019e-02,8.920863309352518034e-01,9.000000000000000222e-01,0.000000000000000000e+00
1.300000000000000000e+02,1.050000000000000000e+02,8.904109589041095951e-01,7.399267399267398515e-01,6.486486486486486847e-02,9.000000000000000222e-01,9.078014184397162900e-01,0.000000000000000000e+00
1.600000000000000000e+02,5.000000000000000000e+00,9.160839160839161499e-01,8.623188405797100886e-01,0.000000000000000000e+00,1.290322580645161289e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+02,3.000000000000000000e+01,8.912280701754385914e-01,7.822878228782288446e-01,0.000000000000000000e+00,7.777777777777777901e-01,8.015564202334629629e-01,0.000000000000000000e+00
1.600000000000000000e+02,5.500000000000000000e+01,8.881118881118881259e-01,7.563636363636363491e-01,2.197802197802197974e-02,8.634686346863468254e-01,8.676470588235293269e-01,0.000000000000000000e+00
1.600000000000000000e+02,8.000000000000000000e+01,8.843537414965986221e-01,7.426470588235295489e-01,4.347826086956521618e-02,8.880866425992779423e-01,8.880866425992779423e-01,0.000000000000000000e+00
1.600000000000000000e+02,1.050000000000000000e+02,8.904109589041095951e-01,7.563636363636363491e-01,4.371584699453551909e-02,8.960573476702508033e-01,9.039145907473309371e-01,0.000000000000000000e+00
1.900000000000000000e+02,5.000000000000000000e+00,9.166666666666667407e-01,8.592057761732851962e-01,0.000000000000000000e+00,2.564102564102564707e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,3.000000000000000000e+01,8.873239436619718701e-01,7.732342007434943598e-01,2.162162162162161935e-02,7.968750000000000000e-01,8.108108108108108558e-01,0.000000000000000000e+00
1.900000000000000000e+02,5.500000000000000000e+01,8.958333333333332593e-01,7.619047619047619735e-01,3.296703296703296787e-02,8.676470588235293269e-01,8.634686346863468254e-01,0.000000000000000000e+00
1.900000000000000000e+02,8.000000000000000000e+01,8.873720136518771229e-01,7.399267399267398515e-01,3.370786516853932491e-02,8.920863309352518034e-01,8.840579710144927938e-01,0.000000000000000000e+00
1.900000000000000000e+02,1.050000000000000000e+02,8.904109589041095951e-01,7.399267399267398515e-01,3.314917127071823066e-02,9.116607773851590490e-01,9.078014184397162900e-01,0.000000000000000000e+00
2.200000000000000000e+02,5.000000000000000000e+00,9.166666666666667407e-01,8.633093525179856842e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,3.000000000000000000e+01,8.912280701754385914e-01,7.732342007434943598e-01,2.222222222222222654e-02,7.777777777777777901e-01,7.874015748031496509e-01,0.000000000000000000e+00
2.200000000000000000e+02,5.500000000000000000e+01,8.850174216027875129e-01,7.591240875912408370e-01,2.209944751381215378e-02,8.759124087591241281e-01,8.717948717948718063e-01,0.000000000000000000e+00
2.200000000000000000e+02,8.000000000000000000e+01,8.911564625850340038e-01,7.472527472527472625e-01,2.234636871508379613e-02,8.920863309352518034e-01,8.960573476702508033e-01,0.000000000000000000e+00
2.200000000000000000e+02,1.050000000000000000e+02,8.941979522184301254e-01,7.472527472527472625e-01,3.333333333333333287e-02,9.039145907473309371e-01,9.039145907473309371e-01,0.000000000000000000e+00
